addr,event,start,end,freq,size,DR,sample
00:80:E1:15:05:AB:D0:6C,RX,1731961249.244,1731961260.270,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961260.279,1731961272.300,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961272.308,1731961283.335,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961283.344,1731961294.370,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961294.378,1731961305.401,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961305.409,1731961316.435,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961316.443,1731961327.476,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961327.483,1731961338.514,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961338.521,1731961349.549,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961349.557,1731961360.588,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961360.596,1731961371.622,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961371.630,1731961382.659,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961382.668,1731961393.696,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961393.704,1731961404.729,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961404.737,1731961415.759,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961415.767,1731961426.794,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961426.802,1731961437.828,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961437.836,1731961449.863,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961449.871,1731961460.904,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961460.912,1731961471.939,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961471.947,1731961482.969,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961482.976,1731961494.018,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961494.025,1731961505.042,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961505.050,1731961516.079,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961516.087,1731961527.116,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961527.124,1731961538.149,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961538.158,1731961549.184,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961549.191,1731961560.217,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961560.225,1731961571.249,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961571.257,1731961582.285,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961582.293,1731961593.321,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961593.329,1731961604.353,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961604.361,1731961615.391,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961615.398,1731961626.419,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961626.427,1731961638.458,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961638.466,1731961649.493,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961649.501,1731961660.520,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961660.528,1731961671.560,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961671.567,1731961682.590,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961682.598,1731961693.624,869525000,0,1,5
00:80:E1:15:05:AB:D0:6C,RX,1731961693.632,1731961704.660,869525000,0,1,5
